id	document_id	sentence_nr	content	code	title/text	curated/single	dataset
11420	Boff4965_3	2	Anm. Man hat sich viel Mühe gegeben, Radwege zu schaffen, die letztlich mit abgestellten Fahrzeugen, Baucontainern zugestellt sind und damit eine besondere Gefahr bilden.	premise	text	single	CQ_B
11421	Boff4973_1	1	Schnellwege abseits der Straßen	mpos	text	single	CQ_B
11422	Boff4973_2	1	sichere Parkmöglichkeit für hochwertige E-Bikes	mpos	text	single	CQ_B
11423	Boff4973_3	1	Keine Unterbrechungen der Radwege durch Kreuzungen oder Straßenwechsel	mpos	text	single	CQ_B
11424	Boff497_1	1	mehr Sicherheit für Radfahrer -> Autofahrer ignorieren den Fahrrad… [?]	mpos+premise	text	curated	CQ_B
11425	Boff497_2	1	bessere Abstellmöglichkeiten für Fahrräder bzw. mehr	mpos	text	single	CQ_B
11426	Boff497_3	1	klare Grenzregelungen bzw. Abgrenzungen zum Straßenverkehr oder Sicherheit im Bereich der Straßenbahnen	mpos	text	single	CQ_B
11427	Boff4993_1	1	Verkehrsführung, Radstreifen endet, ohne Hinweise, wie man weiterfahren, kann.	premise	text	single	CQ_B
11428	Boff4996_1	1	Vorfahrregelung für Radfahrer, Buse fahren einfach raus	mpos+premise	text	single	CQ_B
11429	Boff4996_2	1	Oberkasselerstr. durch den Wald (Es fehlt ein Radweg)	premise	text	single	CQ_B
11430	Boff4996_3	1	Radwege allgemein!	non-arg	text	single	CQ_B
11431	Boff4999_1	1	Verbesserung der Verkehrsführung	mpos	text	single	CQ_B
11432	Boff506_1	1	fehlende Abstellanlagen, insbesondere in der Bonner Südstadt	premise	text	curated	CQ_B
11433	Boff517_1	1	teilweise gibt es gar keine ausgeschilderten Radwege, also ganz normal nur auf der Straße	premise	text	curated	CQ_B
11434	Boff517_1	2	-> ab und zu wechseln Rad- & Autoweg ab, also sehr verwirrend	premise	text	curated	CQ_B
11435	Boff517_1	3	-> manchmal wechselt der Radweg auch die Straßenseite, das heißt man muss öfter die Straße mit Autos überqueren um ans Ziel zu kommen!?	premise	text	curated	CQ_B
11436	Boff521_1	1	Keine Radwege auf der Autostraße	non-arg	text	curated	CQ_B
11437	Boff534_1	1	Durchfahrt für Radfahrer von West nach Ost ermöglichen.	mpos	text	curated	CQ_B
11438	Boff534_1	2	"Die bisherige ""Regelung"" ist total unbefriedigend: Schieben und zwar 100e von Metern."	premise	text	curated	CQ_B
11439	Boff536_2	1	Bessere Beleuchtung	mpos	text	curated	CQ_B
11440	Boff536_3	1	Lange Wartezeit an Bahnschranke	premise	text	curated	CQ_B
11441	Boff53_1	1	Verkehrsführung eng mit Bussen mit Re-Abbiegenspur	premise	text	single	CQ_B
11442	Boff540_1	1	Radführung, um über Bahnübergänge zu fahren, fehlende Unterführungen für Radfahrer!	mpos+premise	text	curated	CQ_B
11443	Boff540_2	1	Mehr Fahrradabstellplätze an zentralen Orten	mpos	text	curated	CQ_B
11444	Boff540_3	1	Bessere u. sichere Führung von Radwegen, entlang wichtiger Straßen -> Ampeln, Markierungen, breitere Radwege	mpos	text	curated	CQ_B
11445	Boff5440_1	1	Radweg stadtauswärts Höhe Haltestelle Bertha v- Suttner-Platz: Radweg parallel über Friedrichstraße führen, kein Radweg zwischen Fahrbahn der Autos + Bussen -> Lebensgefahr!	mpos+premise	text	single	CQ_B
11446	Boff5440_2	1	Stiftsstraße in beide Richtungen für Radfahrer freigeben	mpos	text	single	CQ_B
11447	Boff5440_3	1	Richtung Nord-Süd + Beuel -> Innenstadt -> eigene Fahrradstreifen mit Platz!	mpos	text	single	CQ_B
11448	Boff545_1	1	Einbahnstr. in Gegenrichtung f. Radfahrerinnen freigeben	mpos	text	curated	CQ_B
11449	Boff545_2	1	In d. Fußgängerzone zw. 20:00 und 10:00 morgens Radfahren erlauben	mpos	text	curated	CQ_B
11450	Boff545_3	1	Reine Radwege f. Fußgänger deutlicher markieren	mpos	text	curated	CQ_B
11451	Boff547_1	1	Baustellenschild am Radweg - nicht beleuchtet - große Gefahr nachts bitte entfernen!	mpos+premise	text	curated	CQ_B
11452	Boff547_2	1	Fahrradweg Kaiserstraße Bordstein absenken	mpos	text	curated	CQ_B
11453	Boff547_3	1	Fehlplanung Haltestelle Campus verbessern	mpos	text	curated	CQ_B
11454	Boff547_3	2	Fahrradfahrer kreuzen Fußgänger - der Tunnel hätte unter der Joseph-Bass-Allee fortgeführt werden können	mpos+premise	text	curated	CQ_B
11455	Boff556_2	1	Die Stadt gezielt auf d. Fahrrad durchqueren, um Gefahren zu idenfizieren	mpos	text	curated	CQ_B
11456	Boff556_3	1	Fahrradständer an allen Uni-Gebäuden + Markt	mpos	text	curated	CQ_B
11457	Boff565_1	1	Viele Straßen haben keinen Radweg die ich befahre z.B. der Bonner Talweg, dann kann es kritisch werden	premise	text	curated	CQ_B
11458	Boff565_2	1	Mehr Abstellanlagen in der City	mpos	text	curated	CQ_B
11459	Boff566_1	1	Abstellmöglichkeiten mit Bügeln	mpos	text	curated	CQ_B
11460	Boff568_1	1	Strassenbahnverkehr + Fahrradweg	non-arg	text	curated	CQ_B
11461	Boff570_2	1	Fahrradwege auf allen Straßen einrichten, sodass Autos eher den Mindestabstand einhalten	mpos	text	curated	CQ_B
11462	Boff570_3	1	Unterführung für Radfahrer einrichten	mpos	text	curated	CQ_B
11463	Boff571_1	1	Beleuchtung Fahrradwege	non-arg	text	curated	CQ_B
11464	Boff571_2	1	Bahnunterführung	non-arg	text	curated	CQ_B
11465	Boff571_3	1	breiterer Ausbau	mpos	text	curated	CQ_B
11466	Boff57_1	1	Bessere Einsehbarkeit von Kreuzungsbereichen vor allem dort, wo Radverkehr gegen Einbahnrichtung zugelassen ist	mpos	text	single	CQ_B
11467	Boff57_2	1	Straßenbeläge ausbessern, so daß Spurrillen und lockere Pflastersteine Löcher im Teerbelag beseitigt werden	mpos	text	single	CQ_B
11468	Boff57_3	1	Markierungen (z.B. Fahrradsymbol auf Fahrbahn) auf Straßen mit zugelassenem Radverkehr gegen Einbahnrichtung	mpos	text	single	CQ_B
11469	Boff581_1	1	Fahrradweg Teil auf Bürgerweg gemeinsam ist	non-arg	text	curated	CQ_B
11470	Boff583_1	1	Radfahrweg entlang Kaiserstr. säubern und beleuchten	mpos	text	curated	CQ_B
11471	Boff583_2	1	Radfahrweg geteilt mit Fußgänger u. z.T. auf der Straße besser markieren	mpos	text	curated	CQ_B
11472	Boff589_1	1	breitere Radspuren für mehr Sicherheit auf Straßen, die mit Autos geteilt werden	mpos	text	curated	CQ_B
11473	Boff589_2	1	mehr Radübergänge an Bahngleise	mpos	text	curated	CQ_B
11474	Boff589_3	1	eigene Radwege auf Straßen auf denen S-Bahnverkehr herrscht	mpos	text	curated	CQ_B
11475	Boff59_1	1	Verkehrsführung	non-arg	text	single	CQ_B
11476	Boff603_2	1	Fahrradweg	non-arg	text	curated	CQ_B
11477	Boff615_1	1	Einfacherer & besserer Übergang über die Viktoriabrücke, Wiederentfernung des rechten Streifens nur für Radfahrer	mpos	text	curated	CQ_B
11478	Boff61_1	1	"Abstellanlagen und öftere ""Bereinigung"" dieser von stehen gelassenen Rädern immer zu wenig Platz!"	mpos+premise	text	single	CQ_B
11479	Boff61_2	1	sichtbare Kennzeichnung von Radstraßen oder sogar komplette Sperrung von Straßen für Autos	mpos	text	curated	CQ_B
11480	Boff61_3	1	bessere Kennzeichnung von Fahrrad beruhigten Zonen	mpos	text	single	CQ_B
11481	Boff621_1	1	Der Fahrbahnbelag auf den Fahrradwegen sollte von Baumwurzeln und Laub befreit werden	mpos	text	curated	CQ_B
11482	Boff621_2	1	mehr und sicherere Abstellplätze für Fahrräder z.B. bessere Beleuchtung, Entfernung ungebrauchter Räder	mpos	text	curated	CQ_B
11483	Boff631_1	1	Verbreiterung Radweg	mpos	text	curated	CQ_B
11484	Boff631_2	1	Bessere, sauberere, größere überdachte Abstellmöglichkeiten am Hbf	mpos	text	curated	CQ_B
11485	Boff631_3	1	"Bessere Beleucht. Fahrradweg zwischen BN u. Bad Godesberg (insbesondere Abschnitt nach ""Base Camp"" Hostel"	mpos	text	curated	CQ_B
11486	Boff632_1	1	Verbesserung der Fahrbahnmarkierung um Radweg kenntlicher zu mache	mpos	text	curated	CQ_B
11487	Boff633_1	1	Einbahnstraße in Gegenrichtung für Fahrradfahrer freigeben	mpos	text	curated	CQ_B
11488	Boff633_2	1	Radweg endet auf den Schienen der Straßenbahn	premise	text	curated	CQ_B
11489	Boff633_3	1	"einen ""Fahrrad-Highway"" zwischen Bonn u. Köln anlegen"	mpos	text	curated	CQ_B
11490	Boff641_2	1	Mehr Unterführungen	mpos	text	curated	CQ_B
11491	Boff641_3	1	für Radfahrer öffnen	mpos	text	curated	CQ_B
11492	Boff645_1	1	Abstellmöglichkeit um	non-arg	text	curated	CQ_B
11493	Boff668_1	1	Fahrradweg immer von Autos zugestellt.	premise	text	curated	CQ_B
11494	Boff668_1	2	Vermehrte Kontrollen	mpos	text	curated	CQ_B
11495	Boff668_2	1	Einbahnstr. für Fahrradfahrer zu gefährlich in Gegenrichtung zu eng	premise	text	curated	CQ_B
11496	Boff66_1	1	Auf den Wegen, die ich nutze, ist die Situation ok	non-arg	text	single	CQ_B
11497	Boff678_1	1	Meh Abstellanlagen in der Innenstadt.	mpos	text	curated	CQ_B
11498	Boff678_3	1	Gleich wenn die Bebauung einsetzt: maximal 60 km oder 30 km fahren mit dem Auto.	mpos	text	curated	CQ_B
11499	Boff678_3	2	Und überall Camera's das heisst: immer, auf immer Kontrolle	mpos	text	curated	CQ_B
11500	Boff679_1	1	Mehr Fahrradwege	mpos	text	curated	CQ_B
11501	Boff679_2	1	Mehr freie Fahrt in Einbahnstraßen (gegen Fahrtrichtung)	mpos	text	curated	CQ_B
11502	Boff690_1	1	Bahnunterführung (ohne Absteigen für Radfahrer)	mpos	text	curated	CQ_B
11503	Boff690_2	1	Radstrecke durch die Innenstadt (Umfahrung der Fußgängerzone	mpos	text	curated	CQ_B
11504	Boff691_2	1	Bessere Möglichkeit durch die Innenstadt (Münsterplatz - Stadthaus - Bertha-von-Suttner-Platz) zu kommen	mpos	text	curated	CQ_B
11505	Boff697_1	1	Trennung von Radwegen und Bürgersteigen/ Fußgängerwegen	mpos	text	curated	CQ_B
11506	Boff697_2	1	weitere Abstellmöglichkeiten	mpos	text	curated	CQ_B
11507	Boff699_1	1	Wenn Straßenbahnschienen auf der Fahrbahn sind, einen seperaten Radweg auf dem Gehweg.	mpos	text	curated	CQ_B
11508	Boff699_1	2	Häufig gerät man in die Schienen und verliert die Kontrolle	premise	text	curated	CQ_B
11509	Boff699_2	1	Wenn Radweg auf Fahrbahn genug Abstand zu parkenden Autos einplanen	mpos	text	curated	CQ_B
11510	Boff699_3	1	mehr Fahrradwege in den Gehweg integrieren	mpos	text	curated	CQ_B
11511	Boff711_1	1	Verbesserung von Abstellmöglichkeiten	mpos	text	curated	CQ_B
11512	Boff717_1	1	eigene Fahrstreifen	mpos	text	curated	CQ_B
11513	Boff725_1	1	Radfahren in der Einkaufszone	non-arg	text	curated	CQ_B
11514	Boff726_1	1	Durchgezogene Linie, damit der Radweg nur von Fahrradfahren (und nicht von dicken Autos) genutzt wird & werden darf	mpos	text	curated	CQ_B
11515	Boff726_2	1	"Hier fahren Fahrradfahrer in beide Richtungen + Fußgänger auf einem Bürgersteig & die ""privilegierten"" Autofahrer haben die Straße für sich."	premise	text	curated	CQ_B
11516	Boff726_2	2	Ein Unding.	non-arg	text	curated	CQ_B
11517	Boff726_3	1	links abbiegen dürfen als Fahrradfahrer, wo Autos nur rechts dürfen.	mpos	text	curated	CQ_B
11518	Boff727_2	1	Fahrradweg auf der Straße mit verengter Autospur abschaffen, viel zu gefährlich	mpos+premise	text	curated	CQ_B
11519	Boff727_3	1	Fahrradfahrer zuerst grün viel zu selten	premise	text	curated	CQ_B
11520	Boff739_1	1	ordentliche Radwege & Markierungen	mpos	text	curated	CQ_B
11521	Boff739_2	1	Stadt (Innenstadt) für Radfahrer auch tagsüber freigeben	mpos	text	curated	CQ_B
11522	Boff739_3	1	Einige Einbahnstraßen für Fahrradfahrer freigeben	mpos	text	curated	CQ_B
11523	Boff744_1	1	Generell: mehr Kontrollen!	mpos	text	curated	CQ_B
11524	Boff744_1	2	Radwege werden oft zugeparkt	premise	text	curated	CQ_B
11525	Boff744_2	1	Der bauliche Zustand der Radwege in Bonn ist zu +- 30% miserabel.	premise	text	curated	CQ_B
11526	Boff744_2	2	Hier besteht ein sehr hoher Handlungsbedarf	non-arg	text	curated	CQ_B
11527	Boff750_1	1	Straße schwer zu finden & sehr schotterig	premise	text	curated	CQ_B
11528	Boff750_2	1	Radweg besser ausbauen (ständiges in die Quere kommmen mit den Straßenbahnen	mpos+premise	text	curated	CQ_B
11529	Boff752_1	1	Fahrräder sollten wieder auf der Victoriabrücke zugelassen werden	mpos	text	curated	CQ_B
11530	Boff752_2	1	Fahrräder zulassen entgegen der Fahrbahnrichtung	mpos	text	curated	CQ_B
11531	Boff752_3	1	Grüne rechtsabbiege Pfeile an jeder Ampel für Fahrradfahrer	mpos	text	curated	CQ_B
11532	Boff769_1	1	Geteilte Wege für Radfahrer und Fußgänger abschaffen	mpos	text	curated	CQ_B
11533	Boff76_1	1	Wer auf Radwegen oder in 2. Reihe parkt, sollte ein Knöllchen kriegen	mpos	text	single	CQ_B
11534	Boff76_2	1	Ordentliche (glatte!) Asphaltierung zwischen Beethovenallee ü. Plittersdorf entlang des Rheins sowie um Beuel	mpos	text	single	CQ_B
11535	Boff771_1	1	sinnnolle & schnelle Verbindung von Innenstadt & Ende Poppelsdorfer Alle UND/ ODER Busbahnhof für Radfahrer freigeben + Verkehrsregelungen	mpos	text	curated	CQ_B
11536	Boff771_2	1	Einbahnstraße zum Hauptgebäude der Universität für Radfahrer freigeben	mpos	text	curated	CQ_B
11537	Boff771_3	1	Bahnhof, alle Gleise	non-arg	text	curated	CQ_B
11538	Boff774_2	1	"Eine vernünfte Raum- u. Verkehrsplanung - nicht nur im Interesse von sog. ""Investoren"" - ""Geld stinkt nicht."""	mpos	text	curated	CQ_B
11539	Boff786_1	1	Straßenbelag isb. Radweg	non-arg	text	curated	CQ_B
11540	Boff786_2	1	Radfahrweg durch die Innenstadt	non-arg	text	curated	CQ_B
11541	Boff788_2	1	Einbahnstraßen für den Radverkehr in Gegenrichtungen freigeben	mpos	text	curated	CQ_B
11542	Boff788_3	1	Radunterführung	mpos	text	curated	CQ_B
11543	Boff792_1	1	Radstreifen in Fussgängerzone	mpos	text	curated	CQ_B
11544	Boff794_1	1	bessere, mehr Abstellanlagen	mpos	text	curated	CQ_B
11545	Boff794_2	1	Verkehrsführung für Radfahrer auf die Straße verlegen	mpos	text	curated	CQ_B
11546	Boff804_1	1	Das größte Ärgernis sind rücksichtslose Busfahrer -> Busfahrer Schulden und klare Anweisungen im Umgang mit Radfahrern erlassen.	mpos+premise	text	curated	CQ_B
11547	Boff804_1	2	Auf schriftl. Beschwerden bei der SWB keine Antwort.	non-arg	text	curated	CQ_B
11548	Boff804_2	1	Große gefahr in die Schienen zu geraten -> Radwege ausbauen	mpos+premise	text	curated	CQ_B
11549	Boff817_1	1	Abstellanlagen in der Innenstadt	mpos	text	curated	CQ_B
11550	Boff817_3	1	Eisenbahnunterführung für Fußgänger + Fahrradfahrer	mpos	text	single	CQ_B
11551	Boff81_1	1	Radweg führt teilweise über den Gehweg -> eigener Radweg holprig	premise	text	single	CQ_B
11552	Boff81_2	1	sehr enger, holpriger Radweg -> sanieren	mpos+premise	text	single	CQ_B
11553	Boff828_1	1	Mehr Unter-/Überführungen entlang der Bahnlinie	mpos	text	single	CQ_B
11554	Boff828_2	1	Ampelschaltung.	non-arg	text	single	CQ_B
11555	Boff828_2	2	Für Radfahrer grün allerdings oft nicht möglich zu fahren, da Autofahrer Radweg blockieren	premise	text	single	CQ_B
11556	Boff829_1	1	dringend: breitere Fahrradwege entlang der Straßenbahnschienen, besonders in der Kölnstraße und der Prinz-Albert-Str. - ich schreibe diese Angaben mit gebrochener Hand vom letzten Sturz!	mpos+premise	text	single	CQ_B
11557	Boff829_1	2	(der nicht der Erste war…)	premise	text	single	CQ_B
11558	Boff833_1	1	Reinigung der Weg (z.B. kein Glass	mpos	text	single	CQ_B
11559	Boff833_2	1	Ebene und klare Wege auch für Dreiräder (behinderte Radfahrer)	mpos	text	single	CQ_B
11560	Boff843_3	1	Radwegeverbindung auf den	non-arg	text	single	CQ_B
11561	Boff844_1	1	Bessere, eindeutigere und geschütztere Wegleitung - getrennt für Autofahrer und Radfahrer	mpos	text	single	CQ_B
11562	Boff844_2	1	Bessere und v.a. mehr Abstellanlagen im Innenstadtbereich	mpos	text	single	CQ_B
11563	Boff844_3	1	Rad- und Fußgängerwege, die gemeinsam genutzt werden, verbreitern	mpos	text	single	CQ_B
11564	Boff84_1	1	Abstellanlagen für Fahrräder	non-arg	text	single	CQ_B
11565	Boff84_2	1	Ampelschaltung	non-arg	text	single	CQ_B
11566	Boff860_1	1	Bessere Kennzeichnung des Radweges bei der gemeinsamen Nutzung des Bürgersteigs	mpos	text	single	CQ_B
11567	Boff868_1	1	Breiterer Radstreifen an Ampel	mpos	text	single	CQ_B
11568	Boff868_2	1	Fahrradampeln für früheres Losfahren	mpos	text	single	CQ_B
11569	Boff868_3	1	Fahrradweg von Autoweg trennen	mpos	text	single	CQ_B
11570	Boff876_2	1	Auto's so viel wie möglich nicht in die Stadt hinein.	mpos	text	single	CQ_B
11571	Boff876_2	2	Luftverschmutzunt Messen	mpos	text	single	CQ_B
11572	Boff87_1	1	Genauere Kennzeichnung der Erlaubnis oder des Verbots Fahrrad zu fahren	mpos	text	single	CQ_B
11573	Boff87_2	1	Fahrradspur auf dem breiten Gehweg einrichten	mpos	text	single	CQ_B
11574	Boff87_3	1	Fahrradspur auf dem Gehweg, da viele Busse ganz nah am Radfahrer vorbei fahren	mpos	text	single	CQ_B
11575	Boff881_1	1	Verkehrszeichen Radfahren kreuzen	non-arg	text	single	CQ_B
11576	Boff881_2	1	rote Markierung eines Radstreifens in den erlaubten Zonen der Fußgängerzone (damit man sich nicht ständig anpöbeln lassen muss)	mpos+premise	text	single	CQ_B
11577	Boff881_3	1	Freigabe der Fußgängerzone zu Ladezeiten.	mpos	text	single	CQ_B
11578	Boff881_3	2	(Die Autos verstopfen die Wege + ich muss mein Fahrrad schieben)	premise	text	single	CQ_B
11579	Boff887_1	1	mehr Abstellanlagen am Haupbahnhof, die auch sicher sind	mpos	text	single	CQ_B
11580	Boff896_1	1	Zentrum: Verkehrsführung verbessern	mpos	text	single	CQ_B
11581	Boff896_2	1	breitere Straßen	mpos	text	single	CQ_B
11582	Boff907_1	1	Radwege werden im Winter nicht genug gestreut oder geräumt	premise	text	single	CQ_B
11583	Boff909_1	1	Radwege am Streckenverlauf der Straßenbahn wären wichtig	mpos	text	single	CQ_B
11584	Boff90_1	1	Straßenreparatungen gehen für eine lange Zeit auf der Victoria Brücke.	premise	text	curated	CQ_B
11585	Boff90_1	2	Dort ist sehr eine sehr enge und schmale Straße und ist und sehr schwierig zu fahren, sonders Alten Menschen	premise	text	curated	CQ_B
11586	Boff919_1	1	Befolgen Sie verkehrPolizei  Anweisungen und die Ampel	non-arg	text	single	CQ_B
11587	Boff92_1	1	Mehr Abstellmöglichkeiten	mpos	text	single	CQ_B
11588	Boff931_1	1	Mehr Fahrradstraßen auch in der Innenstadt, Verbreiterung des Radweges entlag der Bahn	mpos	text	single	CQ_B
11589	Boff931_2	1	Kreisverkehre sind für Radfahrer gefährlich insbesondere wenn ich nicht sofort die 1. Ausfahrt nehmen möchte	premise	text	single	CQ_B
11590	Boff932_1	1	Kaiser-Karl-Ring/ Kölnstr keine ausreichende Radmarkierung	premise	text	single	CQ_B
11591	Boff960_1	1	Ampelschaltungen	non-arg	text	single	CQ_B
11592	Boff960_2	1	Breite Fahrradwege	non-arg	text	single	CQ_B
11593	Boff963_1	1	Gepflasterte Fahrradstraßen sind ungeschickt	premise	text	single	CQ_B
11594	Boff963_2	1	Übergang zum SSF geht nicht direkt zum Fahrradabstellplatz	premise	text	single	CQ_B
11595	Boff963_3	1	Kölnstr. stadteinwärts gibt es dann beim Kaiser-Karl-Ring parallel Fahrradctv. zu der man aber nur über dem Bürgersteig kommt	premise	text	single	CQ_B
11596	Boff964_1	1	Keine es passiert sowieso nichts	non-arg	text	single	CQ_B
11597	Boff973_1	1	Abstellmöglichkeit	non-arg	text	single	CQ_B
11598	Boff980_1	1	Schulung Taxi- & LKW-Fahrer auf Belange Radverkehr	mpos	text	single	CQ_B
11599	Boff980_2	1	Führerschein E-Bike + Pedelec-Fahrer	mpos	text	single	CQ_B
11600	Boff980_3	1	mehr große breite Radwege	mpos	text	single	CQ_B
11601	Boff981_1	1	abstellanlagen	non-arg	text	single	CQ_B
11602	Bon1065_1	1	Rad Wege besser beleuchten	mpos	text	single	CQ_B
11603	Bon1065_2	1	Schäden beseitigen auf den Rad Wegen	mpos	text	single	CQ_B
11604	Bon1111_1	1	Der Streifen zwischen den Bahngleisen und Bürgersteig sollte verbreitert werden	mpos	text	curated	CQ_B
11605	Bon1123_1	1	Klare Trennung von Fahrrad- und Kfz- verkehr wie zB. in Münster	mpos	text	curated	CQ_B
11606	Bon1127_1	1	Ausbesserung des Radwegs	mpos	text	single	CQ_B
11607	Bon1127_3	1	Bessere Kennzeichnung für Autofahrer, das Gegenverkehr durch Radfahrer möglich ist	mpos	text	single	CQ_B
11608	Bon1128_1	1	Fahrradweg ebener machen/neu asphaltieren.	mpos	text	single	CQ_B
11609	Bon1128_1	2	Es liegt aus oft Glas da.	premise	text	single	CQ_B
11610	Bon1128_2	1	Möglichkeit um vom Hauptbahnhof richtung Deutsche Bank zu fahren.	mpos	text	single	CQ_B
11611	Bon1128_2	2	Momentan gibt es da nur eine Einbahnstraße in die andere Richtung für Autos und den Busbahnhof, wo man auch nicht fahren will/darf.	premise	text	single	CQ_B
11612	Bon1128_3	1	Wenn man über Bertha von Suttnerplatz richtung Rhein fährt gibt es eine Bushaltestelle und Ampel kurz vor der Wenzelgasse.	premise	text	single	CQ_B
11613	Bon1128_3	2	Wenn man da vor dem roten Ampel warten muss, wird man immer fast überfahren von Autos links und Bussen rechts.	premise	text	single	CQ_B
11614	Bon1134_1	1	Beleuchtung Radweg	non-arg	text	single	CQ_B
11615	Bon1134_2	1	Abstellanlagen	non-arg	text	curated	CQ_B
11616	Bon1185_1	1	Fahrradshare	mpos	text	single	CQ_B
11617	Bon1185_2	1	Wurzelschläge beheben	mpos	text	single	CQ_B
11618	Bon1195_1	1	bessere Radwege (zu holprig ab der Beethovenhalle Richtung Norden)	mpos+premise	text	single	CQ_B
11619	Bon1195_3	1	sichere Verkehrsführung	mpos	text	single	CQ_B
11620	Bon1295_1	1	Fahrradwege (alt, verwurzelt, holprig)	premise	text	curated	CQ_B
11621	Bon1295_2	1	Bürgersteig zum Fahrradweg umbauen	mpos	text	curated	CQ_B
11622	Bon1295_3	1	Einbahnstraße (Radfahren nur in einer Richtung)	non-arg	text	single	CQ_B
11623	Bon1321_1	1	Separierte Radwege	mpos	text	single	CQ_B
11624	Bon1321_2	1	Radwege ebener gestalten	mpos	text	single	CQ_B
11625	Bon1321_3	1	Ampelphasen trennen (MIV, Geh-/Radwege	mpos	text	single	CQ_B
11626	Bon1331_1	1	separater Radweg (von Strasse trennen)	mpos	text	single	CQ_B
11627	Bon1331_2	1	Ampel, die tatsächlich auf  Drücken  reagiert	mpos	text	single	CQ_B
11628	Bon1331_3	1	zusätzliche Radfahrer-Unterführung unter Schienen	mpos	text	single	CQ_B
11629	Bon1350_1	1	Klare Kennzeichnung Fahrradweg	mpos	text	curated	CQ_B
11630	Bon1350_2	1	Grds. durchgängige Beleuchtung	mpos	text	curated	CQ_B
11631	Bon1350_3	1	Abstellanlage wie z.B. in NL	mpos	text	single	CQ_B
11632	Bon1372_2	1	Fahrradstraßen	non-arg	text	single	CQ_B
11633	Bon1397_1	1	Verkehrführung	non-arg	text	single	CQ_B
11634	Bon1397_2	1	Abstellmöglichkeiten (sauber)	mpos	text	single	CQ_B
11635	Bon1465_1	1	Bei Baustellen u Neubauten Radfahrer einbeziehen um ungewollte Behinderungen zu vermeiden u nicht jahrelang Straßen blockieren durch unfertige Baustellen	mpos+premise	text	single	CQ_B
11636	Bon1465_2	1	Schlaglöcher schliessen, Bordsteine GANZ absenken oder kleine Menge Asphalt zwischen füllen, glatte Beläge auf Radwegen statt Holperpflaster	mpos	text	single	CQ_B
11637	Bon1465_3	1	Autofahrer erziehen (nicht bestrafen!) dass an Kreuzungen nicht immer rechts rüber gezogen wird u Radfahrer blockiert, ebenso für Autotür öffnen in Radweg	mpos+premise	text	curated	CQ_B
11638	Bon1480_1	1	Verkehrsführung	non-arg	text	curated	CQ_B
11639	Bon1480_2	1	Radwegbreite	non-arg	text	single	CQ_B
11640	Bon1480_3	1	Wegqualität	non-arg	text	single	CQ_B
11641	Bon1481_1	1	Auffüllen der Ritzen in der Straße	mpos	text	single	CQ_B
11642	Bon1481_2	1	Dauerhaftes rechtsabbiegen	non-arg	text	single	CQ_B
11643	Bon1512_1	1	Verbesserung der Fahrbahn v.a. Ebnung	mpos	text	single	CQ_B
11644	Bon1512_2	1	Mehr Fahrradständer & bessere Verteilung	mpos	text	single	CQ_B
11645	Bon1512_3	1	Mehr Fahrradanbindungen	mpos	text	single	CQ_B
11646	Bon1602_1	1	Das Mitbringen vom Fahrrad in dem Zug sollte mehr flexibilität haben.	mpos	text	single	CQ_B
11647	Bon165_1	1	Radwegezustand/ Schlaflöcher	premise	text	single	CQ_B
11648	Bon1669_1	1	Parkverbotszone	non-arg	text	single	CQ_B
11649	Bon1669_2	1	Alternative Fahrradroute	mpos	text	single	CQ_B
11650	Bon1669_3	1	Fahrradweg durch Bonner Innenstadt	premise	text	single	CQ_B
11651	Bon1684_1	1	Sichere Radwege	mpos	text	single	CQ_B
11652	Bon1711_1	1	Radwege sicherer machen	mpos	text	single	CQ_B
11653	Bon1729_1	1	unterschiedliche Wege für Radfahren und öffentliche Nahverkehr	non-arg	text	single	CQ_B
11654	Bon1751_1	1	unebene Straße	premise	text	single	CQ_B
11655	Bon1770_1	1	Linksabbiegespuren VOR den Autos (wie in Münster	mpos	text	single	CQ_B
11656	Bon1770_2	1	Parken am vor dem Bahnoh (wie früher vor dem Deutschlandfest)	mpos	text	single	CQ_B
11657	Bon1770_3	1	generell breitere Fahrradspuren und Zurückdrängen des Autoverkehrs	mpos	text	single	CQ_B
11658	Bon1788_1	1	Auf Radwegen stehende Autos abschleppen	mpos	text	single	CQ_B
11659	Bon1788_2	1	Mehr Fahrradampeln	mpos	text	single	CQ_B
11660	Bon1796_1	1	Fahrradmarkierungen neu machen	mpos	text	curated	CQ_B
11661	Bon179_1	1	mehr Platz für Rad	mpos	text	curated	CQ_B
11662	Bon179_2	1	Mehr Sicherheit für Radfahrer	mpos	text	curated	CQ_B
11663	Bon179_3	1	getrennte Spur Rad und Fußweg	mpos	text	single	CQ_B
11664	Bon181_1	1	Linksabbieger übersehen Radfahrer	premise	text	single	CQ_B
11665	Bon181_2	1	Autofahrer mit grünem Pfeil übersehen Radfahrer von links	premise	text	single	CQ_B
11666	Bon181_3	1	Kreisverkehre - Autofahrer grade aus übersehen Radfahrer die nicht gerade aus fahren	premise	text	single	CQ_B
11667	Bon1823_1	1	Autoverkehr reduzieren	mpos	text	curated	CQ_B
11668	Bon185_1	1	Ampelschaltung für Radfahrer	non-arg	text	single	CQ_B
11669	Bon1862_1	1	Verlegung des Fahrradstreifens an den rechten Fahrbahnrand	mpos	text	curated	CQ_B
